FTA,10/3/2011,23:18:23,22.86,23.60,59755,62119,-3.42,
FTC,10/3/2011,23:18:23,24.33,25.19,30297,38264,-3.26,
FTE,10/3/2011,23:18:23,15.79,16.2799,1429599,1874380,-3.48,
FTF,10/3/2011,23:18:23,12.65,13.09,75116,92844,-2.16,
FTI,10/3/2011,23:18:23,35.93,37.62,2351818,2638270,-4.36,
FTK,10/3/2011,23:18:23,4.09,4.76,1197339,1341260,-10.92,
FTO,N/A,23:18:23,N/A,N/A,N/A,0,N/A,
FTR,10/3/2011,23:18:23,5.66,6.09,21430886,14833900,-7.36,
FTT,10/3/2011,23:18:23,15.00,15.16,33449,29027,+0.20,
FTY,10/3/2011,23:18:23,29.80,31.43,16392,18156,-6.17,
FUD,10/3/2011,23:18:23,26.65,26.941,5296,10440,-0.15,
FUE,10/3/2011,23:18:23,10.1501,10.45,36447,42047,-0.48,
FUL,10/3/2011,23:18:23,17.05,18.39,666453,425308,-6.37,
FUN,10/3/2011,23:18:23,17.30,19.02,341901,191250,-7.30,
FUR,10/3/2011,23:18:23,8.07,8.89,300636,170902,-6.10,
FVD,10/3/2011,23:18:23,14.06,14.54,126080,142294,-2.74,
FVE,10/3/2011,23:18:23,2.39,2.56,855258,468870,-4.40,
FVI,9/30/2011,23:18:23,N/A,N/A,0,2702,0.00,
FVL,10/3/2011,23:18:23,10.14,10.70,18530,24870,-4.43,
FWF,10/3/2011,23:18:23,24.90,25.1493,78785,61805,-0.60,
FWV,10/3/2011,23:18:23,14.25,14.25,174,378,-1.72,
FXA,10/3/2011,23:18:23,95.43,96.78,445780,389884,-1.16,
FXB,10/3/2011,23:18:23,153.31,154.05,146283,53509,-0.87,
FXC,10/3/2011,23:18:23,94.45,95.29,2011834,394333,-0.30,
FXD,10/3/2011,23:18:23,17.29,18.10,307045,508727,-3.84,
FXE,10/3/2011,23:18:23,131.43,133.04,2231349,2195150,-1.41,
FXF,10/3/2011,23:18:23,107.46,108.6105,232309,745441,-1.44,
FXG,10/3/2011,23:18:23,21.60,22.3368,170723,268650,-3.18,
FXH,10/3/2011,23:18:23,24.35,25.61,497339,225869,-4.92,
FXI,10/3/2011,23:18:23,29.71,30.80,29616068,21330400,-3.50,
FXL,10/3/2011,23:18:23,17.50,18.26,156668,145047,-4.00,
FXM,10/3/2011,23:18:23,71.636,72.05,3100,8825,-0.69,
FXN,10/3/2011,23:18:23,15.68,16.40,203808,154211,-5.37,
FXO,10/3/2011,23:18:23,11.27,11.79,89013,89580,-4.16,
FXP,10/3/2011,23:18:23,45.52,48.68,1544730,519245,+6.96,
FXR,10/3/2011,23:18:23,14.10,14.686,53421,46530,-4.40,
FXS,10/3/2011,23:18:23,143.71,145.1715,240790,25333,-0.86,
FXU,10/3/2011,23:18:23,16.21,16.84,171751,87291,-3.51,
FXY,10/3/2011,23:18:23,128.36,128.80,413436,263634,+0.66,
FXZ,10/3/2011,23:18:23,17.50,18.4096,278020,350844,-4.21,
FYX,10/3/2011,23:18:23,24.17,25.59,73611,55856,-5.51,
FZB,7/15/2011,23:18:23,N/A,N/A,0,177,0.00,
G,10/3/2011,23:18:23,13.61,14.43,590218,675925,-5.42,
GA,10/3/2011,23:18:23,3.20,3.45,846487,1377300,-3.60,
GAB,10/3/2011,23:18:23,4.43,4.74,616634,448752,-6.74,
GAF,10/3/2011,23:18:23,59.10,61.14,10750,14364,-0.86,
GAJ,N/A,23:18:23,N/A,N/A,N/A,0,N/A,
GAM,10/3/2011,23:18:23,21.96,22.89,100570,43456,-3.83,
GAN,N/A,23:18:23,N/A,N/A,N/A,0,N/A,
GAP,N/A,23:18:23,N/A,N/A,N/A,0,N/A,
GAR,10/3/2011,23:18:23,26.89,27.30,16226,17027,-0.02,
GAS,10/3/2011,23:18:23,53.63,55.40,521325,373444,-2.49,
GAT,10/3/2011,23:18:23,30.72,31.01,11465,8680,+0.39,
GAZ,10/3/2011,23:18:23,5.53,5.68,86910,110711,-1.77,
GB,10/3/2011,23:18:23,18.86,19.97,227169,190144,-5.75,
GBB,9/28/2011,23:18:23,N/A,N/A,0,1512,0.00,
GBC,8/19/2011,23:18:23,N/A,N/A,0,123,0.00,
GBE,10/3/2011,23:18:23,0.32,0.43,343364,371856,-14.87,
GBF,10/3/2011,23:18:23,112.79,113.3025,59493,4564,+0.61,
GBG,10/3/2011,23:18:23,1.64,1.77,2104670,2696830,-2.96,
GBI,2/18/2011,23:18:23,N/A,N/A,0,669,0.00,
GBL,10/3/2011,23:18:23,36.11,39.30,16991,20475,-8.33,
GBR,10/3/2011,23:18:23,2.26,3.26,3652,7345,-4.59,
GBX,10/3/2011,23:18:23,10.92,12.04,594293,652266,-6.18,
GCA,10/3/2011,23:18:23,2.305,2.57,336859,373159,-8.59,
GCC,10/3/2011,23:18:23,30.00,30.4672,530391,213352,-0.92,
GCE,9/30/2011,23:18:23,N/A,N/A,0,1438,0.00,
GCF,10/3/2011,23:18:23,12.85,13.042,69120,25412,-0.77,
GCH,10/3/2011,23:18:23,9.30,9.68,148414,78459,-3.89,
GCI,10/3/2011,23:18:23,9.01,9.56,9089169,5465030,-3.88,
GCO,10/3/2011,23:18:23,50.00,53.27,558718,394136,-2.97,
GCV,10/3/2011,23:18:23,4.98,5.09,23208,22761,-1.59,
GD,10/3/2011,23:18:23,55.60,57.72,2220886,2642570,-2.14,
GDF,10/3/2011,23:18:23,10.66,11.22,90227,61464,-4.38,
GDI,10/3/2011,23:18:23,59.635,63.92,690863,650894,-5.96,
GDL,10/3/2011,23:18:23,11.79,11.9132,61708,65547,-1.01,
GDO,10/3/2011,23:18:23,17.02,17.55,36873,49850,-1.50,
GDOT,10/3/2011,23:18:23,29.41,31.40,354616,258962,-5.94,
GDP,10/3/2011,23:18:23,10.62,11.77,889064,825198,-8.88,
GDV,10/3/2011,23:18:23,12.91,13.5723,358178,248017,-5.04,
GDX,10/3/2011,23:18:23,54.41,56.72,16265009,15364700,-1.34,
GDXJ,10/3/2011,23:18:23,27.50,28.93,3459384,3671820,-2.13,
GE,10/3/2011,23:18:23,14.68,15.39,92701600,77580896,-3.48,
GEA,10/3/2011,23:18:23,25.84,26.13,57288,65590,-0.50,
GEC,10/3/2011,23:18:23,25.15,25.3796,84108,48925,-0.51,
GED,10/3/2011,23:18:23,25.0301,25.36,29917,40261,-0.63,
GEF,10/3/2011,23:18:23,41.63,43.41,355965,211498,-2.89,
GEF.B,N/A,23:18:23,N/A,N/A,N/A,0,N/A,
GEG,10/3/2011,23:18:23,25.30,25.55,17779,36375,-0.39,
GEJ,10/3/2011,23:18:23,25.51,25.74,50489,55631,-0.23,
GEL,10/3/2011,23:18:23,22.65,24.22,299284,366233,-4.50,
GEO,10/3/2011,23:18:23,17.55,18.79,1424150,662153,-4.53,
GEP,10/3/2011,23:18:23,25.79,25.9955,3147,5891,+0.37,
GER,10/3/2011,23:18:23,25.13,25.61,21215,45366,-0.74,
GES,10/3/2011,23:18:23,26.21,28.88,3353127,1964900,-6.98,
GET,10/3/2011,23:18:23,17.78,19.28,947593,962075,-7.91,
GEX,10/3/2011,23:18:23,11.50,12.17,31663,42150,-5.72,
GF,10/3/2011,23:18:23,12.42,12.59,27217,48830,-2.82,
GFA,10/3/2011,23:18:23,5.37,5.83,3465622,3867760,-6.76,
GFC,N/A,23:18:23,N/A,N/A,N/A,0,N/A,
GFC.U,N/A,23:18:23,N/A,N/A,N/A,0,N/A,
GFC.W,N/A,23:18:23,N/A,N/A,N/A,0,N/A,
GFF,10/3/2011,23:18:23,7.59,8.33,219289,239428,-7.09,
GFI,10/3/2011,23:18:23,15.30,16.02,3993747,4975020,+0.07,
GFIG,10/3/2011,23:18:23,3.72,4.14,378978,452267,-7.46,
GFW,10/3/2011,23:18:23,24.95,25.18,18825,5031,-0.08,
GFY,10/3/2011,23:18:23,15.18,15.48,10289,17328,-1.62,
GFZ,10/3/2011,23:18:23,25.09,25.1824,3086,4631,+0.32,
GG,10/3/2011,23:18:23,45.03,46.88,6810367,7966870,-0.61,
GG.W,N/A,23:18:23,N/A,N/A,N/A,0,N/A,
GGB,10/3/2011,23:18:23,6.84,7.25,15279247,10084800,-4.07,
GGC,10/3/2011,23:18:23,12.84,14.19,599262,685995,-7.09,
GGG,10/3/2011,23:18:23,32.175,34.50,662307,472862,-4.89,
GGN,10/3/2011,23:18:23,13.50,14.385,862572,513808,-5.38,
GGP,10/3/2011,23:18:23,11.31,12.205,6429268,4978450,-6.36,
GGR,10/3/2011,23:18:23,0.18,0.24,241414,151333,-25.00,
GGS,10/3/2011,23:18:23,7.18,7.93,297045,155814,-8.78,
GGT,10/3/2011,23:18:23,5.90,6.19,32152,57855,-4.30,
GHI,10/3/2011,23:18:23,11.5107,11.90,85088,51778,-1.95,
GHL,10/3/2011,23:18:23,26.99,28.60,1130929,660947,-4.48,
GHM,10/3/2011,23:18:23,14.73,16.49,55195,41175,-11.48,
GIA,N/A,23:18:23,N/A,N/A,N/A,0,N/A,
GIB,10/3/2011,23:18:23,17.64,18.57,409501,329575,-4.78,
GII,10/3/2011,23:18:23,38.17,38.99,2030,3961,-1.01,
GIL,10/3/2011,23:18:23,24.56,25.78,381949,647391,-4.68,
GIM,10/3/2011,23:18:23,9.19,9.51,493113,268033,-2.75,
GIS,10/3/2011,23:18:23,37.95,38.61,5490972,5554540,-1.38,
GIT,9/26/2011,23:18:23,N/A,N/A,0,44,0.00,
GIW,4/8/2011,23:18:23,N/A,N/A,0,6273,0.00,
GJD,10/3/2011,23:18:23,20.70,21.05,2848,2939,-1.50,
GJE,N/A,23:18:23,N/A,N/A,N/A,0,N/A,
GJH,9/30/2011,23:18:23,N/A,N/A,0,1512,0.00,
GJI,10/3/2011,23:18:23,25.90,26.14,972,953,-0.04,
GJJ,10/3/2011,23:18:23,24.52,24.66,2000,1283,-0.07,
GJK,9/26/2011,23:18:23,N/A,N/A,0,725,0.00,
GJL,N/A,23:18:23,N/A,N/A,N/A,0,N/A,
GJM,10/3/2011,23:18:23,20.17,20.68,38777,29869,-0.44,
GJN,9/29/2011,23:18:23,N/A,N/A,0,2166,0.00,
GJO,10/3/2011,23:18:23,17.02,17.03,1870,797,-0.47,
GJP,10/3/2011,23:18:23,23.10,23.10,100,470,+0.22,
GJR,9/30/2011,23:18:23,N/A,N/A,0,648,0.00,
GJS,10/3/2011,23:18:23,13.86,14.39,15634,1950,+0.21,
GJT,9/29/2011,23:18:23,N/A,N/A,0,1227,0.00,
GJV,10/3/2011,23:18:23,25.18,25.24,400,4445,+1.57,
GJW,N/A,23:18:23,N/A,N/A,N/A,0,N/A,
GKK,10/3/2011,23:18:23,2.75,3.10,628295,401142,-11.78,
GKM,10/3/2011,23:18:23,19.50,20.00,149105,93612,-0.50,
GLA,10/3/2011,23:18:23,0.45,0.45,4000,9014,0.00,
GLA.U,N/A,23:18:23,N/A,N/A,N/A,0,N/A,
GLA.W,N/A,23:18:23,N/A,N/A,N/A,0,N/A,
GLD,10/3/2011,23:18:23,159.93,161.56,14200306,24851300,+1.83,
GLF,10/3/2011,23:18:23,34.28,36.74,416537,231750,-4.98,
GLJ,10/3/2011,23:18:23,60.69,61.77,56124,5823,+1.46,
GLL,10/3/2011,23:18:23,18.32,18.67,1222511,2023530,-3.74,
GLO,10/3/2011,23:18:23,10.11,10.5399,246182,146906,-3.51,
GLP,10/3/2011,23:18:23,16.43,17.65,82895,84973,-6.03,
GLQ,10/3/2011,23:18:23,11.20,11.60,99359,69856,-3.94,
GLT,10/3/2011,23:18:23,12.74,13.55,444891,303864,-2.82,
GLTR,10/3/2011,23:18:23,91.80,92.70,19505,55669,+1.48,
GLU,10/3/2011,23:18:23,19.11,19.8499,5931,9923,+1.10,
GLV,10/3/2011,23:18:23,11.87,12.35,55126,39912,-3.95,
GLW,10/3/2011,23:18:23,11.78,12.24,28021570,21026400,-3.88,
GMA,10/3/2011,23:18:23,19.80,20.18,27212,52994,-0.70,
GME,10/3/2011,23:18:23,22.53,23.23,4808183,4170210,-0.56,
GMF,10/3/2011,23:18:23,62.95,64.75,129110,99347,-2.05,
GMK,10/3/2011,23:18:23,6.61,6.94,65279,19705,-2.54,
GML,10/3/2011,23:18:23,61.81,63.29,21527,24136,-2.58,
GMM,10/3/2011,23:18:23,54.55,56.21,10603,22092,-3.00,
GMMB,9/1/2011,23:18:23,N/A,N/A,0,208,0.00,
GMO,10/3/2011,23:18:23,2.37,2.94,1146777,922866,-18.28,
GMR,10/3/2011,23:18:23,0.20,0.306,2051815,1849100,-23.08,
GMT,10/3/2011,23:18:23,29.41,31.80,411357,358612,-4.16,
GMTB,10/3/2011,23:18:23,52.97,53.73,3903,625,+0.19,
GMXR,10/3/2011,23:18:23,1.94,2.24,1319174,1688680,-13.66,
GNI,10/3/2011,23:18:23,100.09,105.00,11083,7378,-2.72,
GNK,10/3/2011,23:18:23,6.50,7.82,777395,959834,-16.77,
GNR,10/3/2011,23:18:23,44.30,45.54,26839,32859,-2.77,
GNRC,10/3/2011,23:18:23,18.46,19.129,430405,160275,-1.01,
GNW,10/3/2011,23:18:23,5.16,5.83,9242310,10743100,-7.84,
GOF,10/3/2011,23:18:23,19.18,20.13,78338,56820,-4.24,
GOK,10/3/2011,23:18:23,1.75,2.37,252960,128053,-27.69,
GOL,10/3/2011,23:18:23,5.15,5.65,2621473,2241140,-6.83,
GOM,10/3/2011,23:18:23,19.85,20.20,110478,78336,-0.65,
GORO,10/3/2011,23:18:23,16.57,17.66,426843,409045,+0.90,
GOV,10/3/2011,23:18:23,20.17,21.59,641878,584355,-6.09,
GPC,10/3/2011,23:18:23,49.11,51.4894,1604149,1532960,-2.91,
GPI,10/3/2011,23:18:23,33.91,36.07,316701,372723,-4.56,
GPK,10/3/2011,23:18:23,3.11,3.62,1929699,1208480,-8.41,
GPM,10/3/2011,23:18:23,7.45,7.60,120245,72045,-0.53,
GPN,10/3/2011,23:18:23,39.10,40.96,1214822,807014,-2.62,
GPR,10/3/2011,23:18:23,0.301,0.308,32070,27591,-0.65,
GPS,10/3/2011,23:18:23,15.91,16.3899,8979170,8904490,-1.91,
GPX,10/3/2011,23:18:23,9.23,10.19,58622,54419,-7.41,
GR,10/3/2011,23:18:23,119.875,120.95,9886540,3190330,-0.64,
GRA,10/3/2011,23:18:23,31.2956,33.51,1128699,1059650,-5.74,
GRB,N/A,23:18:23,N/A,N/A,N/A,0,N/A,
GRC,10/3/2011,23:18:23,22.91,25.23,81752,58248,-7.21,
GRES,10/3/2011,23:18:23,26.31,27.14,49542,18489,-2.03,
GRF,9/28/2011,23:18:23,N/A,N/A,0,1986,0.00,
GRH,10/3/2011,23:18:23,0.65,0.722,27241,68778,-8.71,
GRI,10/3/2011,23:18:23,29.00,29.9899,9583,9744,-4.74,
GRM,9/7/2011,23:18:23,N/A,N/A,0,1103600,0.00,
GRN,10/3/2011,23:18:23,16.40,17.00,275,764,-5.09,
GRO,10/3/2011,23:18:23,1.04,1.23,161479,382206,-14.40,
GRR,10/3/2011,23:18:23,13.76,14.55,20166,10011,-2.98,
GRS,N/A,23:18:23,N/A,N/A,N/A,0,N/A,
GRT,10/3/2011,23:18:23,6.51,7.16,1870348,1419870,-8.05,
GRU,10/3/2011,23:18:23,5.80,6.07,91554,83478,+0.50,
GRV,10/3/2011,23:18:23,20.48,20.48,200,6094,+0.20,
GRX,10/3/2011,23:18:23,6.48,6.62,30123,27661,-2.99,
GRZ,10/3/2011,23:18:23,2.28,2.43,22454,68478,-3.80,
GS,10/3/2011,23:18:23,89.88,95.72,7746663,8018800,-4.73,
GSB,10/3/2011,23:18:23,1.50,1.60,46398,21211,+0.65,
GSC,10/3/2011,23:18:23,43.14,44.27,3382,15954,-0.71,
GSG,10/3/2011,23:18:23,29.65,30.30,563389,360794,-1.46,
GSH,10/3/2011,23:18:23,14.04,14.59,55401,40214,-3.71,
GSI,10/3/2011,23:18:23,1.00,1.18,202478,163900,-11.76,
GSK,10/3/2011,23:18:23,40.522,41.22,3288164,3380560,-1.84,
GSL,10/3/2011,23:18:23,1.95,2.11,150090,93714,-2.86,
GSP,10/3/2011,23:18:23,30.00,30.54,14620,22902,-1.02,
GSS,10/3/2011,23:18:23,1.69,1.99,4565321,4067660,-9.14,
GST,10/3/2011,23:18:23,2.63,3.08,560945,525697,-12.33,
GSX,10/3/2011,23:18:23,0.1775,0.20,805998,1235360,-5.31,
GT,10/3/2011,23:18:23,9.35,10.22,8725134,8204920,-7.14,
GTC,N/A,23:18:23,N/A,N/A,N/A,0,N/A,
GTE,10/3/2011,23:18:23,4.31,4.71,1317090,793948,-7.34,
GTF,N/A,23:18:23,N/A,N/A,N/A,0,N/A,
GTI,10/3/2011,23:18:23,12.28,13.139,2208342,1680040,-2.83,
GTN,10/3/2011,23:18:23,1.31,1.56,161889,145508,-16.03,
GTN.A,N/A,23:18:23,N/A,N/A,N/A,0,N/A,
GTS,10/3/2011,23:18:23,16.49,18.17,314925,110095,-0.96,
GTU,10/3/2011,23:18:23,64.41,65.68,72428,142250,+2.54,
GTY,10/3/2011,23:18:23,13.41,14.31,617279,296883,-4.99,
GU,10/3/2011,23:18:23,1.62,1.80,53332,80923,-10.99,
GUL,10/3/2011,23:18:23,26.074,26.48,3552,3842,+0.53,
GUR,10/3/2011,23:18:23,35.00,36.29,166593,89745,-2.34,
GUT,10/3/2011,23:18:23,6.74,6.87,43118,74431,-1.60,
GV,10/3/2011,23:18:23,0.2701,0.2703,5455,26634,0.00,
GVA,10/3/2011,23:18:23,17.78,19.15,479231,417650,-5.27,
GVI,10/3/2011,23:18:23,110.87,111.259,71897,35291,+0.22,
GVP,10/3/2011,23:18:23,1.65,1.725,56446,55466,-6.22,
GVT,9/7/2011,23:18:23,N/A,N/A,0,98,0.00,
GWF,10/3/2011,23:18:23,25.12,25.40,15761,18892,-0.39,
GWL,10/3/2011,23:18:23,20.48,21.12,33311,48498,-2.79,
GWO,10/3/2011,23:18:23,5.91,6.42,5841,1381,-17.81,
GWR,10/3/2011,23:18:23,45.44,47.57,460898,278495,-2.26,
GWW,10/3/2011,23:18:23,143.58,148.27,1122821,723497,-3.80,
GWX,10/3/2011,23:18:23,24.41,25.209,195237,241478,-2.79,
GXC,10/3/2011,23:18:23,53.79,55.66,325189,121488,-3.55,
GXF,10/3/2011,23:18:23,14.79,15.20,13092,16992,-3.81,
GXG,10/3/2011,23:18:23,17.43,18.16,70978,196559,-2.79,
GXP,10/3/2011,23:18:23,18.62,19.39,1437950,1715930,-3.21,
GY,10/3/2011,23:18:23,3.955,4.54,1129530,490736,-10.69,
GYA,10/3/2011,23:18:23,22.10,22.73,5170,5748,-1.17,
GYB,10/3/2011,23:18:23,15.76,16.05,9400,10209,-0.81,
GYC,10/3/2011,23:18:23,21.29,21.29,1100,1234,-2.47,
H,10/3/2011,23:18:23,29.65,31.57,338335,481011,-5.04,
HAE,10/3/2011,23:18:23,56.60,59.08,299663,232566,-3.20,
HAL,10/3/2011,23:18:23,28.64,30.31,21952578,16317200,-6.03,
HAO,10/3/2011,23:18:23,17.18,17.7799,200504,153844,-5.14,
HAP,10/3/2011,23:18:23,30.02,31.1929,100528,72830,-3.34,
HAR,10/3/2011,23:18:23,26.19,28.41,1765110,1048680,-8.33,
HAS,10/3/2011,23:18:23,31.97,33.10,2426930,2357690,-1.90,
HAV,10/3/2011,23:18:23,7.17,7.55,22910,23527,-4.23,
HBC,10/3/2011,23:18:23,36.9788,38.32,4302648,3763730,-2.66,
HBI,10/3/2011,23:18:23,23.88,25.50,1380027,1300240,-4.40,
HBP,10/3/2011,23:18:23,1.65,1.75,800,2568,-2.94,
HCC,10/3/2011,23:18:23,25.86,27.27,884965,802827,-4.29,
HCF,10/3/2011,23:18:23,5.95,6.22,352965,205998,-3.23,
HCH,9/6/2011,23:18:23,N/A,N/A,0,292,0.00,
HCN,10/3/2011,23:18:23,45.00,47.26,3512240,2504480,-3.78,
HCP,10/3/2011,23:18:23,33.79,35.34,5943152,4137950,-3.51,
HCS,10/3/2011,23:18:23,25.10,25.64,132428,133484,-1.60,
HD,10/3/2011,23:18:23,31.58,33.00,17929636,14686300,-3.89,
HDB,10/3/2011,23:18:23,27.67,28.69,1194747,1046550,-4.56,
HDY,10/3/2011,23:18:23,3.36,3.76,2679070,2569630,-9.19,
HE,10/3/2011,23:18:23,23.34,24.49,914026,504009,-3.83,
HEB,10/3/2011,23:18:23,0.30,0.32,407295,304531,-3.23,
HEDJ,10/3/2011,23:18:23,38.2501,39.2699,1456,1812,-4.24,
HEI,10/3/2011,23:18:23,46.04,49.87,299102,195336,-6.44,
HEI.A,N/A,23:18:23,N/A,N/A,N/A,0,N/A,
HEK,10/3/2011,23:18:23,5.23,5.40,1259003,1687840,-0.95,
HEP,10/3/2011,23:18:23,48.50,49.31,51967,32288,-0.14,
HES,10/3/2011,23:18:23,49.31,52.45,6059695,5008260,-5.72,
HF,10/3/2011,23:18:23,8.50,9.20,413169,239716,-2.63,
HFB,8/30/2011,23:18:23,N/A,N/A,0,1838,0.00,
HGG,10/3/2011,23:18:23,9.47,10.05,720892,486009,-2.77,
HGI,10/3/2011,23:18:23,14.60,15.1099,46745,31719,-3.25,
HGR,10/3/2011,23:18:23,17.99,18.94,477970,300084,-2.59,
HGT,10/3/2011,23:18:23,19.69,21.07,338912,134459,-5.79,
HH,10/3/2011,23:18:23,0.60,0.67,79038,210156,-9.09,
HHH,10/3/2011,23:18:23,72.30,75.30,6400,16523,-2.30,
HHS,10/3/2011,23:18:23,8.19,8.90,426637,294000,-3.42,
HHY,10/3/2011,23:18:23,8.84,9.24,23199,30672,-3.25,
HI,10/3/2011,23:18:23,17.39,18.41,432610,342014,-5.43,
HIF,10/3/2011,23:18:23,9.15,9.50,36813,17483,-2.71,
HIG,10/3/2011,23:18:23,14.89,16.39,9526008,8734940,-7.56,
HIH,10/3/2011,23:18:23,7.15,7.29,25124,21395,-2.59,
HIL,10/3/2011,23:18:23,4.31,4.90,116204,108650,-7.91,
HIO,10/3/2011,23:18:23,5.69,5.80,190326,221223,-0.35,
HIS,10/3/2011,23:18:23,1.91,1.96,185738,155573,-1.02,
HIT,10/3/2011,23:18:23,47.86,49.4999,248790,124697,-3.01,
HIW,10/3/2011,23:18:23,26.41,28.31,1361205,1146210,-6.19,
HIX,10/3/2011,23:18:23,9.165,9.43,363658,369000,-2.67,
HJA,9/30/2011,23:18:23,N/A,N/A,0,2159,0.00,
HJG,10/3/2011,23:18:23,22.46,22.76,2639,3181,-1.75,
HJJ,10/3/2011,23:18:23,21.92,22.62,3940,5164,-2.19,
HJL,10/3/2011,23:18:23,21.97,22.46,1161,3997,+0.18,
HJN,10/3/2011,23:18:23,22.04,22.49,3800,2700,-0.61,
HJO,10/3/2011,23:18:23,24.96,25.20,2900,1783,-0.16,
HJR,10/3/2011,23:18:23,24.35,24.94,4463,1467,-1.41,
HJT,10/3/2011,23:18:23,25.52,25.58,307,1030,-0.23,
HJV,10/3/2011,23:18:23,22.93,23.19,2865,2891,-0.17,
HK,N/A,23:18:23,N/A,N/A,N/A,0,N/A,
HKN,10/3/2011,23:18:23,2.11,2.34,11892,13266,-5.87,
HL,10/3/2011,23:18:23,5.16,5.54,10306693,8969140,-3.73,
HLF,10/3/2011,23:18:23,50.58,53.94,2071327,1490990,-5.28,
HLS,10/3/2011,23:18:23,14.25,14.92,2367122,1616580,-4.55,
HLX,10/3/2011,23:18:23,11.94,13.17,2187769,1968530,-8.78,
HMA,10/3/2011,23:18:23,6.31,7.00,3696435,3808730,-8.67,
HMC,10/3/2011,23:18:23,28.65,29.68,483190,775850,-1.41,
HME,10/3/2011,23:18:23,54.50,56.91,2001734,814264,-2.85,
HMG,10/3/2011,23:18:23,3.20,3.27,800,234,-2.97,
HMH,10/3/2011,23:18:23,4.96,5.14,33134,44448,-2.92,
HMN,10/3/2011,23:18:23,10.74,11.59,348638,241780,-5.87,
HMY,10/3/2011,23:18:23,11.81,12.39,3240108,2938060,+0.77,
HNB,9/7/2011,23:18:23,N/A,N/A,0,3198,0.00,
HNI,10/3/2011,23:18:23,17.36,19.58,331524,306322,-9.20,
HNP,10/3/2011,23:18:23,16.04,16.60,140629,178528,-4.63,
HNR,10/3/2011,23:18:23,8.30,8.93,714422,736541,-2.22,
HNT,10/3/2011,23:18:23,21.99,23.87,1215578,1203710,-7.25,
HNW,10/3/2011,23:18:23,17.77,18.7099,31703,34675,-2.80,
HNZ,10/3/2011,23:18:23,49.56,50.72,2574338,2781530,-1.80,
HOC,N/A,23:18:23,N/A,N/A,N/A,0,N/A,
HOG,10/3/2011,23:18:23,33.705,35.31,3116354,3015160,-1.63,
HON,10/3/2011,23:18:23,42.32,43.99,9661774,6631060,-3.62,
HOS,10/3/2011,23:18:23,23.08,25.07,617785,598158,-7.19,
HOT,10/3/2011,23:18:23,36.81,39.84,4394001,4431370,-4.95,
HOV,10/3/2011,23:18:23,1.07,1.25,2267281,1963400,-12.30,
HP,10/3/2011,23:18:23,37.09,39.93,3942422,1829540,-7.91,
HPF,10/3/2011,23:18:23,19.431,19.9188,88715,62136,-0.36,
HPI,10/3/2011,23:18:23,21.01,21.789,102191,92544,+0.71,
HPP,10/3/2011,23:18:23,10.82,11.92,171723,138145,-6.71,
HPQ,10/3/2011,23:18:23,22.18,23.22,28506500,28127400,-1.11,
HPS,10/3/2011,23:18:23,15.64,16.37,124380,83258,-2.91,
HPT,10/3/2011,23:18:23,19.88,21.21,1451599,1086110,-6.17,
HPY,10/3/2011,23:18:23,18.66,19.87,384676,332305,-5.32,
HQH,10/3/2011,23:18:23,12.50,13.14,94850,83762,-4.79,
HQL,10/3/2011,23:18:23,10.06,10.50,103869,75977,-2.96,
HQS,N/A,23:18:23,N/A,N/A,N/A,0,N/A,
HR,10/3/2011,23:18:23,16.15,17.09,1175252,1046200,-4.04,
HRB,10/3/2011,23:18:23,13.01,13.57,4539800,4196090,-1.43,
HRC,10/3/2011,23:18:23,29.32,30.17,1531644,855992,-2.30,
HRG,10/3/2011,23:18:23,4.56,5.10,41025,44727,-8.88,
HRL,10/3/2011,23:18:23,26.51,27.18,1004058,1357880,-1.81,
HRS,10/3/2011,23:18:23,33.23,34.02,2111395,1616100,-2.75,
HRT,10/3/2011,23:18:23,3.03,3.19,1212,6027,-2.08,
HRZ,10/3/2011,23:18:23,0.351,0.43,268852,524880,-11.21,
HS,10/3/2011,23:18:23,34.27,36.91,1125082,1028300,-5.87,
HSA,10/3/2011,23:18:23,5.17,5.32,13886,25212,-2.82,
HSC,10/3/2011,23:18:23,18.15,19.18,1483931,820055,-5.93,
HSF,N/A,23:18:23,N/A,N/A,N/A,0,N/A,
HSM,10/3/2011,23:18:23,6.18,6.27,33717,30967,-0.16,
HSP,10/3/2011,23:18:23,35.74,36.70,1925054,1554270,-3.35,
HST,10/3/2011,23:18:23,10.17,11.03,11605453,11001100,-7.04,
HSY,10/3/2011,23:18:23,58.26,59.44,1240907,1446700,-1.55,
HT,10/3/2011,23:18:23,3.15,3.54,1360302,1391180,-8.09,
HTB,N/A,23:18:23,N/A,N/A,N/A,0,N/A,
HTD,10/3/2011,23:18:23,15.28,15.60,146603,125762,-2.11,
HTH,10/3/2011,23:18:23,6.99,7.34,307010,242941,-3.05,
HTM,10/3/2011,23:18:23,0.41,0.45,343689,175436,-8.89,
HTN,N/A,23:18:23,N/A,N/A,N/A,0,N/A,
HTR,10/3/2011,23:18:23,6.00,6.12,59814,73080,-2.10,
HTS,10/3/2011,23:18:23,23.89,25.50,2265958,1525820,-5.01,
HTY,10/3/2011,23:18:23,12.15,12.45,25963,40848,-0.16,
HTZ,10/3/2011,23:18:23,8.11,9.00,6431932,5611420,-8.88,
HUB.A,N/A,23:18:23,N/A,N/A,N/A,0,N/A,
